Piece,N,Label SD,Beat pos,SD pos,SD,Clave_?,Section,Virtual SD,Tactus,Tempo,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens
Song_2,7,13:15,4,3,15,N,Son,49.899375,0.859875,69.77758395,,49.849944,49.862641,49.873914,49.857366,,,1.5,5,3,5,
Song_2,7,13:16,4,4,16,N,Son,50.1136875,0.8611875,69.67123884,,,50.084881,50.103504,50.08641,,,,5,3.5,5,
Song_2,7,14:01,1,1,1,Y,Son,50.328,0.8625,69.56521739,50.328736,,50.301028,,,,1.5,,5,,,
Song_2,7,14:02,1,2,2,N,Son,50.543625,0.8625,69.56521739,,,50.50956,,50.51656,,,,5,,4.5,
Song_2,7,14:03,1,3,3,N,Son,50.75925,0.8625,69.56521739,,,50.706641,50.699097,50.734108,,,,5,3,4.5,
Song_2,7,14:04,1,4,4,Y,Son,50.974875,0.8625,69.56521739,50.981896,,50.941723,50.924912,50.958716,,2,,5,3,4.5,
Song_2,7,14:05,2,1,5,N,Son,51.1905,0.8625,69.56521739,,51.180244,51.136895,51.150288,51.166494,,,1.5,5,3.5,4.5,
Song_2,7,14:06,2,2,6,N,Son,51.406125,0.8625,69.56521739,,,51.340539,,51.385191,,,,5,,4.5,
Song_2,7,14:07,2,3,7,Y,Son,51.62175,0.8625,69.56521739,51.613157,51.622444,51.544135,51.571245,51.5916,,1.5,1.5,5,3.5,4.5,
Song_2,7,14:08,2,4,8,N,Son,51.837375,0.8625,69.56521739,,,51.772875,51.791908,51.82256,,,,5,3.5,4.5,
Song_2,7,14:09,3,1,9,N,Son,52.053,0.8625,69.56521739,,,52.026786,,52.040853,,,,5,,4.5,
Song_2,7,14:10,3,2,10,N,Son,52.268625,0.8625,69.56521739,,,52.208956,52.249605,52.24778,,,,5,3,4.5,
Song_2,7,14:11,3,3,11,Y,Son,52.48425,0.8625,69.56521739,52.461149,,52.425279,,52.452616,,1.5,,5,,5,
Song_2,7,14:12,3,4,12,N,Son,52.699875,0.8625,69.56521739,,,52.631273,,52.67441,,,,5,3.5,5,
Song_2,7,14:13,4,1,13,Y,Son,52.9155,0.8625,69.56521739,52.903912,52.874092,52.865996,,52.886901,,2,2,5,,5,
Song_2,7,14:14,4,2,14,N,Son,53.131125,0.86175,69.62576153,,,53.105429,53.130966,53.105473,,,,5,3,5,
Song_2,7,14:15,4,3,15,N,Son,53.34675,0.861,69.68641115,,53.313174,53.28691,53.312803,53.309087,,,2,5,3,5,
Song_2,7,14:16,4,4,16,N,Son,53.562375,0.86025,69.74716652,,,53.548236,53.539623,53.533194,,,,4.5,3.5,5,
Song_2,7,15:01,1,1,1,Y,Son,53.778,0.8595,69.80802792,53.777945,,53.751912,,,,1.5,,5,,,
Song_2,7,15:02,1,2,2,N,Son,53.992875,0.8595,69.80802792,,,53.93357,,53.956839,,,,5,,4.5,
Song_2,7,15:03,1,3,3,N,Son,54.20775,0.8595,69.80802792,,,54.160554,54.15734,54.182238,,,,5,3,4.5,
Song_2,7,15:04,1,4,4,Y,Son,54.422625,0.8595,69.80802792,54.422751,,54.386628,54.386298,54.409187,,2,,5,3,4.5,
Song_2,7,15:05,2,1,5,N,Son,54.6375,0.8595,69.80802792,,54.623011,54.603719,,54.618699,,,1.5,5,,4.5,
Song_2,7,15:06,2,2,6,N,Son,54.852375,0.8595,69.80802792,,,54.795534,,,,,,5,,,
Song_2,7,15:07,2,3,7,Y,Son,55.06725,0.8595,69.80802792,55.060974,55.018241,55.005607,55.046953,,,1.5,1.5,5,3,,
Song_2,7,15:08,2,4,8,N,Son,55.282125,0.8595,69.80802792,,,55.204783,55.266485,,,,,5,3,,
Song_2,7,15:09,3,1,9,N,Son,55.497,0.8595,69.80802792,,,55.485208,,55.481867,,,,5,,5.5,
Song_2,7,15:10,3,2,10,N,Son,55.711875,0.8595,69.80802792,,,55.680874,55.68472,,,,,5,2.5,,
Song_2,7,15:11,3,3,11,Y,Son,55.92675,0.8595,69.80802792,55.905285,,55.906076,,55.931573,,1.5,,5,,5.5,
Song_2,7,15:12,3,4,12,N,Son,56.141625,0.8595,69.80802792,,,56.1322,56.136673,56.146826,,,,5,3,5.5,
Song_2,7,15:13,4,1,13,Y,Son,56.3565,0.8595,69.80802792,56.356477,56.360253,56.32498,56.348008,56.346534,,2,1.5,5,3,5.5,
Song_2,7,15:14,4,2,14,N,Son,56.571375,0.8604375,69.73196775,,,56.549955,56.559272,56.563657,,,,5,3,5.5,
Song_2,7,15:15,4,3,15,N,Son,56.78625,0.861375,69.65607314,,56.773968,56.750028,56.792678,56.788579,,,1.5,5,3.5,5.5,
Song_2,7,15:16,4,4,16,N,Son,57.001125,0.8623125,69.58034355,,,56.979681,56.943866,56.996987,,,,5,4,5,
Song_2,7,16:01,1,1,1,Y,Son,57.216,0.86325,69.50477845,57.218097,,57.222408,57.212694,,,1.5,,4.5,4,,
Song_2,7,16:02,1,2,2,N,Son,57.4318125,0.86325,69.50477845,,,57.424924,57.426529,57.434688,,,,5,4,4,
Song_2,7,16:03,1,3,3,N,Son,57.647625,0.86325,69.50477845,,,57.625376,57.704924,57.649131,,,,5,4.5,4,
Song_2,7,16:04,1,4,4,Y,Son,57.8634375,0.86325,69.50477845,57.864456,,57.863529,57.856783,57.869986,,2,,5,4.5,4.5,
Song_2,7,16:05,2,1,5,N,Son,58.07925,0.86325,69.50477845,,58.078229,58.084446,58.069624,58.093594,,,1.5,5,5,4.5,
Song_2,7,16:06,2,2,6,N,Son,58.2950625,0.86325,69.50477845,,,,,58.292984,,,,,,,
Song_2,7,16:07,2,3,7,Y,Son,58.510875,0.86325,69.50477845,58.505459,58.508447,58.466224,58.50106,,,1.5,1.5,4.5,4.5,,
Song_2,7,16:08,2,4,8,N,Son,58.7266875,0.86325,69.50477845,,,58.723331,58.690093,58.743021,,,,4.5,4.5,4,
Song_2,7,16:09,3,1,9,N,Son,58.9425,0.86325,69.50477845,,,58.946932,58.923287,58.970708,,,,4.5,4,4,
Song_2,7,16:10,3,2,10,N,Son,59.1583125,0.86325,69.50477845,,,59.142558,59.164914,59.14892,,,,4.5,4.5,4,
Song_2,7,16:11,3,3,11,Y,Son,59.374125,0.86325,69.50477845,59.375337,,59.355506,59.371089,59.373525,,1.5,,4.5,4.5,4.5,
Song_2,7,16:12,3,4,12,N,Son,59.5899375,0.86325,69.50477845,,,59.589314,,,,,,4.5,,,
Song_2,7,16:13,4,1,13,Y,Son,59.80575,0.86325,69.50477845,59.820484,59.822629,59.788287,59.787962,59.790226,,2,1.5,4.5,4,4,
Song_2,7,16:14,4,2,14,N,Son,60.0215625,0.8656875,69.30907516,,,60.00697,60.044479,60.032889,,,,4.5,4,4,
Song_2,7,16:15,4,3,15,N,Son,60.237375,0.868125,69.11447084,,60.222656,60.212561,60.231644,60.230106,,,1.5,4.5,4,4,
Song_2,7,16:16,4,4,16,N,Son,60.4531875,0.8705625,68.92095628,,,60.454107,60.431669,60.455532,,,,5,4.5,4,
Song_2,7,17:01,1,1,1,Y,Son,60.669,0.873,68.72852234,60.669324,,60.677542,60.651561,,,1.5,,5,4.5,,
Song_2,7,17:02,1,2,2,N,Son,60.88725,0.873,68.72852234,,60.851041,60.868073,60.893772,60.906263,,,1.5,5,4.5,4,
Song_2,7,17:03,1,3,3,N,Son,61.1055,0.873,68.72852234,,61.05091,61.069127,61.121913,61.118014,,,2,5,4.5,4,
Song_2,7,17:04,1,4,4,Y,Son,61.32375,0.873,68.72852234,61.328317,61.304155,61.314595,61.353473,61.33834,,2,2.5,5,4.5,4,
Song_2,7,17:05,2,1,5,N,Son,61.542,0.873,68.72852234,,,61.528934,61.529254,61.540754,,,,5,4.5,4,
Song_2,7,17:06,2,2,6,N,Son,61.76025,0.873,68.72852234,,,61.737083,61.750246,61.756689,,,,5,5,4.5,
Song_2,7,17:07,2,3,7,Y,Son,61.9785,0.873,68.72852234,61.969608,61.95463,61.945318,61.944279,61.961637,,1.5,3,5,5,4.5,
Song_2,7,17:08,2,4,8,N,Son,62.19675,0.873,68.72852234,,,62.187832,,62.178266,,,,5,,4.5,
Song_2,7,17:09,3,1,9,N,Son,62.415,0.873,68.72852234,,,62.416112,62.384244,,,,,5,4.5,,
Song_2,7,17:10,3,2,10,N,Son,62.63325,0.873,68.72852234,,,62.60996,62.606246,,,,,5,4.5,,
Song_2,7,17:11,3,3,11,Y,Son,62.8515,0.873,68.72852234,62.840744,,62.832358,,,,1.5,,5,,,
Song_2,7,17:12,3,4,12,N,Son,63.06975,0.873,68.72852234,,,63.026914,,63.035105,,,,5,,4.5,
Song_2,7,17:13,4,1,13,Y,Son,63.288,0.873,68.72852234,63.281679,63.271558,63.270365,63.264686,,,2,2,5,3.5,,
Song_2,7,17:14,4,2,14,N,Son,63.50625,0.8675625,69.15928247,,,63.468964,,,,,,5,,,
Song_2,7,17:15,4,3,15,N,Son,63.7245,0.862125,69.59547629,,63.70645,63.703331,63.675962,63.679353,,,1.5,5,3,4,
Song_2,7,17:16,4,4,16,N,Son,63.94275,0.8566875,70.03720727,,,63.923076,,63.911373,,,,5,,4,
Song_2,7,18:01,1,1,1,Y,Son,64.161,0.85125,70.4845815,64.161278,,64.125348,64.111551,,,1.5,,5,2.5,,
Song_2,7,18:02,1,2,2,N,Son,64.3738125,0.85125,70.4845815,,,64.335943,64.367626,,,,,5,3,,
Song_2,7,18:03,1,3,3,N,Son,64.586625,0.85125,70.4845815,,,64.526822,,64.534232,,,,5,,3,
Song_2,7,18:04,1,4,4,Y,Son,64.7994375,0.85125,70.4845815,64.792639,64.788833,64.793897,,64.756089,,2,1.5,5,,3,
Song_2,7,18:05,2,1,5,N,Son,65.01225,0.85125,70.4845815,,64.973792,64.988076,64.998971,,,,2,5,2.5,,
Song_2,7,18:06,2,2,6,N,Son,65.2250625,0.85125,70.4845815,,,65.175362,,65.189732,,,,5,,3,
Song_2,7,18:07,2,3,7,Y,Son,65.437875,0.85125,70.4845815,65.426634,65.413054,65.391942,65.406691,65.404924,,1.5,2,5,2.5,3,
Song_2,7,18:08,2,4,8,N,Son,65.6506875,0.85125,70.4845815,,,65.63197,,65.630875,,,,5,,3.5,
Song_2,7,18:09,3,1,9,N,Son,65.8635,0.85125,70.4845815,,,65.84703,65.82435,,,,,5,2.5,,
Song_2,7,18:10,3,2,10,N,Son,66.0763125,0.85125,70.4845815,,,66.04093,66.06266,66.058523,,,,5,3,3,
Song_2,7,18:11,3,3,11,Y,Son,66.289125,0.85125,70.4845815,66.292241,,66.267415,,,,1.5,,5,,,
Song_2,7,18:12,3,4,12,N,Son,66.5019375,0.85125,70.4845815,,66.491923,66.47145,,66.483738,,,2,5,,3.5,
Song_2,7,18:13,4,1,13,Y,Son,66.71475,0.85125,70.4845815,66.717726,66.689278,66.692675,66.706373,66.708963,,2,2.5,5,2.5,3.5,
Song_2,7,18:14,4,2,14,N,Son,66.9275625,0.8570625,70.00656312,,,66.916725,66.853493,66.916327,,,,5,3,3.5,
Song_2,7,18:15,4,3,15,N,Son,67.140375,0.862875,69.53498479,,,67.116891,67.129996,67.118405,,,,5,3,4,
Song_2,7,18:16,4,4,16,N,Son,67.3531875,0.8686875,69.06971725,,67.307987,67.355151,,67.34685,,,2,5,,4,
Song_2,7,19:01,1,1,1,Y,Son,67.566,0.8745,68.61063465,67.566085,67.582105,67.538808,67.599241,67.57071,,1.5,2,5,3,4,
Song_2,7,19:02,1,2,2,N,Son,67.784625,0.8745,68.61063465,,,67.730503,,,,,,5,,,
Song_2,7,19:03,1,3,3,N,Son,68.00325,0.8745,68.61063465,,,,,67.996155,,,,,,,
Song_2,7,19:04,1,4,4,Y,Son,68.221875,0.8745,68.61063465,68.230303,68.249906,68.225973,68.243805,68.229613,,2,2.5,4.5,2.5,4,
Song_2,7,19:05,2,1,5,N,Son,68.4405,0.8745,68.61063465,,,68.464561,,,,,,4.5,,,
Song_2,7,19:06,2,2,6,N,Son,68.659125,0.8745,68.61063465,,,,,68.669855,,,,,,,
Song_2,7,19:07,2,3,7,Y,Son,68.87775,0.8745,68.61063465,68.879076,68.85538,68.907528,68.893731,68.85993,,1.5,2,4,2.5,4,
Song_2,7,19:08,2,4,8,N,Son,69.096375,0.8745,68.61063465,,69.069835,69.123642,69.109831,69.080437,,,2.5,3.5,3,3.5,
Song_2,7,19:09,3,1,9,N,Son,69.315,0.8745,68.61063465,,,69.341667,,,,,,4,,,
Song_2,7,19:10,3,2,10,N,Son,69.533625,0.8745,68.61063465,,,,,,,,,,,,
Song_2,7,19:11,3,3,11,Y,Son,69.75225,0.8745,68.61063465,69.75124,,,,,,1.5,,,,,
Song_2,7,19:12,3,4,12,N,Son,69.970875,0.8745,68.61063465,,,,,,,,,,,,
Song_2,7,19:13,4,1,13,Y,Son,70.1895,0.8745,68.61063465,70.187042,,,,,,2,,,,,
Song_2,7,19:14,4,2,14,N,Son,70.408125,0.8698125,68.9803837,,,,,,,,,,,,
Song_2,7,19:15,4,3,15,N,Son,70.62675,0.865125,69.35413958,,,,,,,,,,,,
Song_2,7,19:16,4,4,16,N,Son,70.845375,0.8604375,69.73196775,,,,,,,,,,,,
Song_2,7,20:01,1,1,1,Y,Son,71.064,0.85575,70.11393514,71.061689,70.99518,71.036594,71.031181,71.029269,,1.5,1,1.5,1,1,
Song_2,7,20:02,1,2,2,N,Son,71.2779375,0.85575,70.11393514,,,,,,,,,,,,
Song_2,7,20:03,1,3,3,N,Son,71.491875,0.85575,70.11393514,,,,,,,,,,,,
Song_2,7,20:04,1,4,4,Y,Son,71.7058125,0.85575,70.11393514,71.696964,71.672793,71.694193,71.688831,71.665691,,2,1.5,1,1.5,1,
Song_2,7,20:05,2,1,5,N,Son,71.91975,0.85575,70.11393514,,,,,,,,,,,,
Song_2,7,20:06,2,2,6,N,Son,72.1336875,0.85575,70.11393514,,,,,,,,,,,,
Song_2,7,20:07,2,3,7,Y,Son,72.347625,0.85575,70.11393514,72.337983,72.322257,72.294894,72.309614,72.303877,,1.5,2,1.5,2,1.5,
Song_2,7,20:08,2,4,8,N,Son,72.5615625,0.85575,70.11393514,72.529939,,72.595005,72.545136,,,2,,2,2.5,,
Song_2,7,20:09,3,1,9,N,Son,72.7755,0.85575,70.11393514,,,,,,,,,,,,
Song_2,7,20:10,3,2,10,N,Son,72.9894375,0.85575,70.11393514,,,72.981565,72.95435,,,,,2.5,3,,
Song_2,7,20:11,3,3,11,Y,Son,73.203375,0.85575,70.11393514,73.180016,,73.172603,,,,2,,2.5,,,
Song_2,7,20:12,3,4,12,N,Son,73.4173125,0.85575,70.11393514,,,73.414624,73.398788,,,,,3,2.5,,
Song_2,7,20:13,4,1,13,Y,Son,73.63125,0.85575,70.11393514,73.62587,73.577049,73.621323,73.607926,,,2.5,2.5,3.5,3,,
Song_2,7,20:14,4,2,14,N,Son,73.8451875,0.8600625,69.76237192,,,,73.826434,,,,,,,,
Song_2,7,20:15,4,3,15,N,Son,74.059125,0.864375,69.4143167,,73.997944,74.034531,,,,,2.5,3.5,,,
Song_2,7,20:16,4,4,16,N,Son,74.2730625,0.8686875,69.06971725,,,74.290284,74.253599,,,,,4,3.5,,
Song_2,7,21:01,1,1,1,Y,Son,74.487,0.873,68.72852234,74.489375,,74.503108,,74.512681,,2,,4,,7.5,
Song_2,7,21:02,1,2,2,N,Son,74.70525,0.873,68.72852234,,,74.69891,74.687762,,,,,4,3,,
Song_2,7,21:03,1,3,3,N,Son,74.9235,0.873,68.72852234,74.9287,,74.92661,,,,2,,4.5,,,
Song_2,7,21:04,1,4,4,Y,Son,75.14175,0.873,68.72852234,75.151686,,75.130382,75.107724,,,2.5,,4.5,3,,
Song_2,7,21:05,2,1,5,N,Son,75.36,0.873,68.72852234,,75.3198,,,,,,1.5,,,,
Song_2,7,21:06,2,2,6,N,Son,75.57825,0.873,68.72852234,,,75.579169,75.535091,,,,,4,3,,
Song_2,7,21:07,2,3,7,Y,Son,75.7965,0.873,68.72852234,75.787337,75.73291,75.791296,75.756955,75.786563,,2,2,4,3,5,
Song_2,7,21:08,2,4,8,N,Son,76.01475,0.873,68.72852234,,,76.036196,75.976924,76.013254,,,,4,3,4.5,
Song_2,7,21:09,3,1,9,N,Son,76.233,0.873,68.72852234,,,76.256091,,,,,,4.5,,,
Song_2,7,21:10,3,2,10,N,Son,76.45125,0.873,68.72852234,,,76.448412,76.414204,,,,,4.5,3,,
Song_2,7,21:11,3,3,11,Y,Son,76.6695,0.873,68.72852234,76.666264,,76.673285,,76.613742,,2,,4.5,,3,
Song_2,7,21:12,3,4,12,N,Son,76.88775,0.873,68.72852234,,,76.905005,76.853021,76.855568,,,,4.5,3,3,
Song_2,7,21:13,4,1,13,Y,Son,77.106,0.873,68.72852234,77.116116,77.076943,77.117424,77.092949,,,2,3,4.5,3,,
Song_2,7,21:14,4,2,14,N,Son,77.32425,0.871875,68.8172043,,,,77.298908,,,,,,,,
Song_2,7,21:15,4,3,15,N,Son,77.5425,0.87075,68.90611542,,77.501493,77.553155,,,,,3,4.5,,,
Song_2,7,21:16,4,4,16,N,Son,77.76075,0.869625,68.99525658,,,77.769862,77.732903,77.766914,,,,4.5,3,3.5,
Song_2,7,22:01,1,1,1,Y,Son,77.979,0.8685,69.08462867,77.983741,,77.97934,,,,1.5,,4.5,,,
Song_2,7,22:02,1,2,2,N,Son,78.196125,0.8685,69.08462867,,,78.18883,78.185167,78.206056,,,,4.5,3,3,
Song_2,7,22:03,1,3,3,N,Son,78.41325,0.8685,69.08462867,,,78.419381,78.396093,78.410735,,,,4.5,3,3.5,
Song_2,7,22:04,1,4,4,Y,Son,78.630375,0.8685,69.08462867,78.641426,,78.608179,78.633681,,,2,,4.5,3.5,,
Song_2,7,22:05,2,1,5,N,Son,78.8475,0.8685,69.08462867,,78.808189,,,,,,1.5,,,,
Song_2,7,22:06,2,2,6,N,Son,79.064625,0.8685,69.08462867,,,79.030883,79.061015,,,,,4,3.5,,
Song_2,7,22:07,2,3,7,Y,Son,79.28175,0.8685,69.08462867,79.284648,79.264182,79.260827,79.278346,79.277932,,1.5,1.5,4,3.5,2.5,
Song_2,7,22:08,2,4,8,N,Son,79.498875,0.8685,69.08462867,,,79.511333,79.487669,79.509662,,,,4.5,3.5,2.5,
Song_2,7,22:09,3,1,9,N,Son,79.716,0.8685,69.08462867,,,,,,,,,,,,
Song_2,7,22:10,3,2,10,N,Son,79.933125,0.8685,69.08462867,,,79.927046,79.909209,79.924318,,,,4,3.5,2.5,
Song_2,7,22:11,3,3,11,Y,Son,80.15025,0.8685,69.08462867,80.17455,,80.172639,,80.143768,,1.5,,4,,3,
Song_2,7,22:12,3,4,12,N,Son,80.367375,0.8685,69.08462867,,,80.411377,80.363985,,,,,4,3,,
Song_2,7,22:13,4,1,13,Y,Son,80.5845,0.8685,69.08462867,80.612889,80.594569,80.609508,80.560571,,,2,2.5,3.5,3.5,,
Song_2,7,22:14,4,2,14,N,Son,80.801625,0.868125,69.11447084,,,,,80.782328,,,,,,,
Song_2,7,22:15,4,3,15,N,Son,81.01875,0.86775,69.14433881,,81.001291,81.041209,,80.997932,,,2.5,3.5,,3,
Song_2,7,22:16,4,4,16,N,Son,81.235875,0.867375,69.1742326,,,81.273553,81.245605,81.213199,,,,3.5,3,3.5,
Song_2,7,23:01,1,1,1,Y,Son,81.453,0.867,69.20415225,81.452365,,81.485522,,,,1.5,,4,,,
Song_2,7,23:02,1,2,2,N,Son,81.66975,0.867,69.20415225,,,81.693221,,81.634217,,,,4,,3,
Song_2,7,23:03,1,3,3,N,Son,81.8865,0.867,69.20415225,,,81.899017,,81.85994,,,,4.5,,3.5,
Song_2,7,23:04,1,4,4,Y,Son,82.10325,0.867,69.20415225,82.09186,,82.108098,82.125378,82.096266,,2,,4.5,2,3.5,
Song_2,7,23:05,2,1,5,N,Son,82.32,0.867,69.20415225,,82.299888,,,,,,1.5,,,,
Song_2,7,23:06,2,2,6,N,Son,82.53675,0.867,69.20415225,,,82.513371,82.535572,82.545632,,,,4,2,3.5,
Song_2,7,23:07,2,3,7,Y,Son,82.7535,0.867,69.20415225,82.755585,82.743716,82.739574,82.73101,82.709589,,1.5,1.5,4,2,4,
Song_2,7,23:08,2,4,8,N,Son,82.97025,0.867,69.20415225,,,82.962068,82.981317,82.947814,,,,4.5,2.5,4,
Song_2,7,23:09,3,1,9,N,Son,83.187,0.867,69.20415225,,,83.205963,,,,,,4.5,,,
Song_2,7,23:10,3,2,10,N,Son,83.40375,0.867,69.20415225,,,83.395853,83.362097,,,,,4.5,2.5,,
Song_2,7,23:11,3,3,11,Y,Son,83.6205,0.867,69.20415225,83.627246,,83.613077,,83.609561,,1.5,,4.5,,3.5,
Song_2,7,23:12,3,4,12,N,Son,83.83725,0.867,69.20415225,,,83.825276,83.794247,83.841031,,,,4.5,3,3.5,
Song_2,7,23:13,4,1,13,Y,Son,84.054,0.867,69.20415225,84.059908,84.037723,84.075031,84.035302,,,2,2,4.5,3.5,,
Song_2,7,23:14,4,2,14,N,Son,84.27075,0.8690625,69.0399137,,,84.282975,,84.265554,,,,4.5,,3.5,
Song_2,7,23:15,4,3,15,N,Son,84.4875,0.871125,68.87645286,,84.462909,84.473443,,84.4872,,,2,5,,4,
Song_2,7,23:16,4,4,16,N,Son,84.70425,0.8731875,68.71376423,,,84.698,84.663575,84.705993,,,,5,3,4,
Song_2,7,24:01:00,1,1,1,Y,Son,84.921,0.87525,68.55184233,84.924477,,84.920945,,,,2,,5,,,
Song_2,7,24:02:00,1,2,2,N,Son,85.1398125,0.87525,68.55184233,,,85.12572,85.118659,85.135597,,,,5,2.5,3.5,
Song_2,7,24:03:00,1,3,3,N,Son,85.358625,0.87525,68.55184233,,,85.382737,85.319004,85.350139,,,,5,2.5,4,
Song_2,7,24:04:00,1,4,4,Y,Son,85.5774375,0.87525,68.55184233,85.564619,,,85.529299,,,2.5,,,,,
Song_2,7,24:05:00,2,1,5,N,Son,85.79625,0.87525,68.55184233,,85.814505,85.811678,85.756131,85.757988,,,1.5,4.5,3,4,
Song_2,7,24:06:00,2,2,6,N,Son,86.0150625,0.87525,68.55184233,,,85.993555,85.964983,85.966669,,,,4.5,3.5,4,
Song_2,7,24:07:00,2,3,7,Y,Son,86.233875,0.87525,68.55184233,86.211161,86.210466,86.191311,86.166392,86.165442,,2,1.5,4.5,3.5,4,
Song_2,7,24:08:00,2,4,8,N,Son,86.4526875,0.87525,68.55184233,,,86.432726,86.406919,86.420114,,,,4.5,4,4,
Song_2,7,24:09:00,3,1,9,N,Son,86.6715,0.87525,68.55184233,,,86.641611,86.651063,86.677925,,,,4.5,4.5,4,
Song_2,7,24:10:00,3,2,10,N,Son,86.8903125,0.87525,68.55184233,,,86.824068,,86.89483,,,,4.5,,4,
Song_2,7,24:11:00,3,3,11,Y,Son,87.109125,0.87525,68.55184233,87.099708,,87.072334,,87.095041,,1.5,,4.5,,4.5,
Song_2,7,24:12:00,3,4,12,N,Son,87.3279375,0.87525,68.55184233,,,87.333965,87.309802,87.325177,,,,4.5,4,4.5,
Song_2,7,24:13:00,4,1,13,Y,Son,87.54675,0.87525,68.55184233,87.54974,87.539278,87.541241,,,,2,2.5,4.5,,,
Song_2,7,24:14:00,4,2,14,N,Son,87.7655625,0.879,68.25938567,,,87.752523,,,,,,5,,,
Song_2,7,24:15:00,4,3,15,N,Son,87.984375,0.88275,67.96941376,,87.948499,87.966917,87.954144,,,,2.5,5,3,,
Song_2,7,24:16:00,4,4,16,N,Son,88.2031875,0.8865,67.68189509,,,88.219941,88.159328,88.165585,,,,4.5,3,5,
Song_2,7,25:01:00,1,1,1,Y,Son,88.422,0.89025,67.39679865,88.42558,,88.425918,,,,1.5,,5,,,
Song_2,7,25:02:00,1,2,2,N,Son,88.6445625,0.89025,67.39679865,,,88.639462,,,,,,5,,,
Song_2,7,25:03:00,1,3,3,N,Son,88.867125,0.89025,67.39679865,,,88.852629,,88.875738,,,,4.5,,5.5,
Song_2,7,25:04:00,1,4,4,Y,Son,89.0896875,0.89025,67.39679865,89.108009,,89.071792,89.057856,89.106767,,1.5,,5,2,5.5,
Song_2,7,25:05:00,2,1,5,N,Son,89.31225,0.89025,67.39679865,,89.299643,89.293325,,89.325817,,,1.5,5,,5.5,
Song_2,7,25:06:00,2,2,6,N,Son,89.5348125,0.89025,67.39679865,,,89.526226,89.524946,89.547562,,,,5,2,5.5,
Song_2,7,25:07:00,2,3,7,Y,Son,89.757375,0.89025,67.39679865,89.777456,89.717091,89.738038,89.748131,89.73834,,1.5,1.5,5,2.5,5,
Song_2,7,25:08:00,2,4,8,N,Son,89.9799375,0.89025,67.39679865,,,89.983775,,89.961081,,,,4.5,,5,
Song_2,7,25:09:00,3,1,9,N,Son,90.2025,0.89025,67.39679865,,,90.235478,,,,,,4.5,,,
Song_2,7,25:10:00,3,2,10,N,Son,90.4250625,0.89025,67.39679865,,,90.431085,,,,,,4.5,,,
Song_2,7,25:11:00,3,3,11,Y,Son,90.647625,0.89025,67.39679865,90.667434,,90.667554,,90.625338,,1.5,,4.5,,3.5,
Song_2,7,25:12:00,3,4,12,N,Son,90.8701875,0.89025,67.39679865,,,90.911519,,90.852022,,,,4.5,,3.5,
Song_2,7,25:13:00,4,1,13,Y,Son,91.09275,0.89025,67.39679865,91.123271,91.064919,91.128382,,91.082155,,1.5,2.5,4.5,,3.5,
Song_2,7,25:14:00,4,2,14,N,Son,91.3153125,0.8881875,67.55330378,,,91.371919,91.307938,91.309596,,,,4.5,1.5,3.5,
Song_2,7,25:15:00,4,3,15,N,Son,91.537875,0.886125,67.71053745,,91.509951,91.547255,91.524364,91.508139,,,2.5,4.5,1.5,4,
Song_2,7,25:16:00,4,4,16,N,Son,91.7604375,0.8840625,67.86850477,,,91.796667,91.743951,91.747626,,,,4.5,1.5,3.5,
Song_2,7,26:01:00,1,1,1,Y,Son,91.983,0.882,68.02721088,91.984514,,92.017904,,,,1.5,,4.5,,,
Song_2,7,26:02:00,1,2,2,N,Son,92.2035,0.882,68.02721088,,,92.203443,,,,,,5,,,
Song_2,7,26:03:00,1,3,3,N,Son,92.424,0.882,68.02721088,,92.386255,92.43248,92.385909,92.418554,,,1.5,4.5,2,3.5,
Song_2,7,26:04:00,1,4,4,Y,Son,92.6445,0.882,68.02721088,92.65474,92.622164,92.655329,92.611357,92.648626,,2,2,5,2.5,3.5,
Song_2,7,26:05:00,2,1,5,N,Son,92.865,0.882,68.02721088,,,,,,,,,,,,
Song_2,7,26:06:00,2,2,6,N,Son,93.0855,0.882,68.02721088,,,,,93.079947,,,,,,,
Song_2,7,26:07:00,2,3,7,Y,Son,93.306,0.882,68.02721088,93.303655,93.295832,93.32225,93.294482,,,1.5,2,4,2.5,,
Song_2,7,26:08:00,2,4,8,N,Son,93.5265,0.882,68.02721088,,,,93.527954,93.527778,,,,,,,
Song_2,7,26:09:00,3,1,9,N,Son,93.747,0.882,68.02721088,,,,,,,,,,,,
Song_2,7,26:10:00,3,2,10,N,Son,93.9675,0.882,68.02721088,,,93.996287,93.957245,93.98801,,,,3,2.5,2.5,
Song_2,7,26:11:00,3,3,11,Y,Son,94.188,0.882,68.02721088,94.220765,,94.252133,,94.203421,,1.5,,2.5,,3,
Song_2,7,26:12:00,3,4,12,N,Son,94.4085,0.882,68.02721088,,,94.465836,94.426203,94.422431,,,,2.5,2.5,3,
Song_2,7,26:13:00,4,1,13,Y,Son,94.629,0.882,68.02721088,94.652942,94.632494,94.691461,,94.615913,,2,1.5,2.5,,3,
Song_2,7,26:14:00,4,2,14,N,Son,94.8495,0.8848125,67.8109769,,,,94.868928,94.846808,,,,,,,
